origCtryISO3,origCtryName,destCtryISO3,destCtryName,month,year,nonStopVol,totalVol
PAK,Pakistan,BDI,Burundi,2,2016,0,2
PAK,Pakistan,ALB,Albania,2,2016,0,1
PAK,Pakistan,DOM,Dominican Rep,2,2016,0,1
PAK,Pakistan,VIR,Virgin Islands (US),2,2016,0,1
PAK,Pakistan,TTO,Trinidad-Tobago,2,2016,0,1
PAK,Pakistan,SLV,El Salvador,2,2016,0,1
PAK,Pakistan,CRI,Costa Rica,2,2016,0,1
PAK,Pakistan,TCD,Chad,2,2016,0,1
PAK,Pakistan,IMN,Isle of Man,2,2016,0,1
PAK,Pakistan,MAC,Macao (SAR),2,2016,0,1
PAK,Pakistan,BRB,Barbados,2,2016,0,1
PAK,Pakistan,MLI,Mali,2,2016,0,1
PAK,Pakistan,BOL,Bolivia,2,2016,0,1
PAK,Pakistan,SAU,Saudi Arabia,3,2016,120006,221582
PAK,Pakistan,ARE,United Arab Emirates,3,2016,143759,148051
PAK,Pakistan,GBR,United Kingdom,3,2016,22646,52135
PAK,Pakistan,USA,United States,3,2016,1525,26022
PAK,Pakistan,OMN,Oman,3,2016,15424,20377
PAK,Pakistan,CHN,China,3,2016,7930,15022
PAK,Pakistan,CAN,Canada,3,2016,5820,11815
PAK,Pakistan,KWT,Kuwait,3,2016,4525,10684
PAK,Pakistan,MYS,Malaysia,3,2016,6199,9536
PAK,Pakistan,QAT,Qatar,3,2016,5474,8511
PAK,Pakistan,BHR,Bahrain,3,2016,3879,7204
PAK,Pakistan,ESP,Spain,3,2016,0,6963
PAK,Pakistan,ITA,Italy,3,2016,2105,6166
PAK,Pakistan,IRN,Iran,3,2016,1741,5745
PAK,Pakistan,THA,Thailand,3,2016,3578,5406
PAK,Pakistan,DEU,Germany,3,2016,0,5069
PAK,Pakistan,AUS,Australia,3,2016,0,4433
PAK,Pakistan,TUR,Turkey,3,2016,2038,4297
PAK,Pakistan,IRQ,Iraq,3,2016,0,3702
PAK,Pakistan,LKA,Sri Lanka,3,2016,3147,3436
PAK,Pakistan,HKG,Hong Kong (SAR),3,2016,0,2607
PAK,Pakistan,EGY,Egypt,3,2016,0,2435
PAK,Pakistan,IND,India,3,2016,2066,2406
PAK,Pakistan,NOR,Norway,3,2016,1385,2239
PAK,Pakistan,DNK,Denmark,3,2016,1153,2171
PAK,Pakistan,ZAF,South Africa,3,2016,0,2116
PAK,Pakistan,FRA,France,3,2016,1485,2026
PAK,Pakistan,SGP,Singapore,3,2016,0,1791
PAK,Pakistan,AFG,Afghanistan,3,2016,1453,1592
PAK,Pakistan,BGD,Bangladesh,3,2016,1321,1575
PAK,Pakistan,GRC,Greece,3,2016,0,1356
PAK,Pakistan,JOR,Jordan,3,2016,0,1308
PAK,Pakistan,JPN,Japan,3,2016,411,1235
PAK,Pakistan,RUS,Russia,3,2016,0,1175
PAK,Pakistan,NLD,Netherlands,3,2016,0,1134
PAK,Pakistan,KOR,Korea (South),3,2016,0,1067
PAK,Pakistan,SWE,Sweden,3,2016,0,873
PAK,Pakistan,UKR,Ukraine,3,2016,0,841
PAK,Pakistan,BEL,Belgium,3,2016,0,840
PAK,Pakistan,SDN,Sudan,3,2016,0,805
PAK,Pakistan,GEO,Georgia,3,2016,0,724
PAK,Pakistan,IDN,Indonesia,3,2016,0,695
PAK,Pakistan,UGA,Uganda,3,2016,0,587
PAK,Pakistan,PHL,Philippines,3,2016,0,511
PAK,Pakistan,CHE,Switzerland,3,2016,0,498
PAK,Pakistan,IRL,Ireland,3,2016,0,394
PAK,Pakistan,KEN,Kenya,3,2016,0,383
PAK,Pakistan,MUS,Mauritius,3,2016,0,350
PAK,Pakistan,CYP,Cyprus,3,2016,0,337
PAK,Pakistan,TZA,Tanzania,3,2016,0,335
PAK,Pakistan,BGR,Bulgaria,3,2016,0,307
PAK,Pakistan,HRV,Croatia,3,2016,0,290
PAK,Pakistan,VNM,Viet Nam,3,2016,0,269
PAK,Pakistan,NGA,Nigeria,3,2016,0,266
PAK,Pakistan,MDV,Maldives,3,2016,0,261
PAK,Pakistan,AUT,Austria,3,2016,0,260
PAK,Pakistan,BIH,Bosnia-Herzegovina,3,2016,0,246
PAK,Pakistan,PRT,Portugal,3,2016,0,230
PAK,Pakistan,SRB,Serbia,3,2016,0,229
PAK,Pakistan,MOZ,Mozambique,3,2016,0,223
PAK,Pakistan,TWN,Taiwan,3,2016,0,218
PAK,Pakistan,NPL,Nepal,3,2016,0,211
PAK,Pakistan,AZE,Azerbaijan,3,2016,24,200
PAK,Pakistan,CIV,Cote D'Ivoire,3,2016,0,189
PAK,Pakistan,FIN,Finland,3,2016,0,187
PAK,Pakistan,CZE,Czech Republic,3,2016,0,177
PAK,Pakistan,MAR,Morocco,3,2016,0,159
PAK,Pakistan,BRA,Brazil,3,2016,0,152
PAK,Pakistan,NZL,New Zealand,3,2016,0,149
PAK,Pakistan,LBN,Lebanon,3,2016,0,148
PAK,Pakistan,ARM,Armenia,3,2016,0,130
PAK,Pakistan,TUN,Tunisia,3,2016,0,119
PAK,Pakistan,DZA,Algeria,3,2016,0,116
PAK,Pakistan,TKM,Turkmenistan,3,2016,0,105
PAK,Pakistan,HUN,Hungary,3,2016,0,104
PAK,Pakistan,MMR,Myanmar,3,2016,0,99
PAK,Pakistan,ERI,Eritrea,3,2016,0,96
PAK,Pakistan,SSD,South Sudan,3,2016,0,92
PAK,Pakistan,KGZ,Kyrgyzstan,3,2016,0,79
PAK,Pakistan,POL,Poland,3,2016,0,76
PAK,Pakistan,MWI,Malawi,3,2016,0,69
PAK,Pakistan,ETH,Ethiopia,3,2016,0,67
PAK,Pakistan,SOM,Somalia,3,2016,0,65
PAK,Pakistan,COD,Congo (Kinshasa),3,2016,0,65
PAK,Pakistan,MLT,Malta,3,2016,0,47
PAK,Pakistan,ROU,Romania,3,2016,0,44
PAK,Pakistan,ZMB,Zambia,3,2016,0,44
PAK,Pakistan,BWA,Botswana,3,2016,0,40
PAK,Pakistan,KAZ,Kazakhstan,3,2016,0,39
PAK,Pakistan,DJI,Djibouti,3,2016,0,35
PAK,Pakistan,SYC,Seychelles,3,2016,0,27
PAK,Pakistan,AGO,Angola,3,2016,0,26
PAK,Pakistan,GHA,Ghana,3,2016,0,26
PAK,Pakistan,LTU,Lithuania,3,2016,0,24
PAK,Pakistan,SEN,Senegal,3,2016,0,23
PAK,Pakistan,MRT,Mauritania,3,2016,0,22
PAK,Pakistan,COG,Congo (Brazzaville),3,2016,0,21
PAK,Pakistan,KHM,Cambodia,3,2016,0,21
PAK,Pakistan,ZWE,Zimbabwe,3,2016,0,21
PAK,Pakistan,TJK,Tajikistan,3,2016,0,20
PAK,Pakistan,LBY,Libya,3,2016,0,20
PAK,Pakistan,MEX,Mexico,3,2016,0,19
PAK,Pakistan,TGO,Togo,3,2016,0,18
PAK,Pakistan,CHL,Chile,3,2016,0,18
PAK,Pakistan,MDG,Madagascar,3,2016,0,17
PAK,Pakistan,BEN,Benin,3,2016,0,15
PAK,Pakistan,LBR,Liberia,3,2016,0,15
PAK,Pakistan,SWZ,Swaziland,3,2016,0,14
PAK,Pakistan,UZB,Uzbekistan,3,2016,0,11
PAK,Pakistan,ARG,Argentina,3,2016,0,10
PAK,Pakistan,COL,Colombia,3,2016,0,10
PAK,Pakistan,NER,Niger,3,2016,0,8
PAK,Pakistan,RWA,Rwanda,3,2016,0,8
PAK,Pakistan,BLR,Belarus,3,2016,0,8
PAK,Pakistan,LUX,Luxembourg,3,2016,0,7
PAK,Pakistan,ECU,Ecuador,3,2016,0,6
PAK,Pakistan,MNE,Montenegro,3,2016,0,5
PAK,Pakistan,SVN,Slovenia,3,2016,0,5
PAK,Pakistan,LVA,Latvia,3,2016,0,5
PAK,Pakistan,MAC,Macao (SAR),3,2016,0,4
PAK,Pakistan,PAN,Panama,3,2016,0,4
PAK,Pakistan,MLI,Mali,3,2016,0,4
PAK,Pakistan,ALB,Albania,3,2016,0,4
PAK,Pakistan,LAO,Laos,3,2016,0,4
PAK,Pakistan,GAB,Gabon,3,2016,0,4
PAK,Pakistan,CMR,Cameroon,3,2016,0,4
PAK,Pakistan,LSO,Lesotho,3,2016,0,4
PAK,Pakistan,NAM,Namibia,3,2016,0,4
PAK,Pakistan,TCD,Chad,3,2016,0,3
PAK,Pakistan,SYR,Syria,3,2016,0,3
PAK,Pakistan,CAF,Central African Rep,3,2016,0,3
PAK,Pakistan,GMB,Gambia,3,2016,0,3
PAK,Pakistan,ISR,Israel,3,2016,0,2
PAK,Pakistan,REU,Reunion,3,2016,0,2
PAK,Pakistan,MKD,Macedonia,3,2016,0,2
PAK,Pakistan,PRI,Puerto Rico,3,2016,0,2
PAK,Pakistan,EST,Estonia,3,2016,0,2
PAK,Pakistan,BRN,Brunei Darussalam,3,2016,0,2
PAK,Pakistan,PER,Peru,3,2016,0,2
PAK,Pakistan,MNG,Mongolia,3,2016,0,2
PAK,Pakistan,IMN,Isle of Man,3,2016,0,1
PAK,Pakistan,SLE,Sierra Leone,3,2016,0,1
PAK,Pakistan,URY,Uruguay,3,2016,0,1
PAK,Pakistan,JAM,Jamaica,3,2016,0,1
PAK,Pakistan,BRB,Barbados,3,2016,0,1
PAK,Pakistan,BFA,Burkina Faso,3,2016,0,1
PAK,Pakistan,SAU,Saudi Arabia,4,2016,117838,208144
PAK,Pakistan,ARE,United Arab Emirates,4,2016,139896,145394
PAK,Pakistan,GBR,United Kingdom,4,2016,27732,77877
PAK,Pakistan,USA,United States,4,2016,1402,23688
PAK,Pakistan,OMN,Oman,4,2016,18703,23098
PAK,Pakistan,CHN,China,4,2016,6289,14041
PAK,Pakistan,CAN,Canada,4,2016,6022,11513
PAK,Pakistan,KWT,Kuwait,4,2016,4384,9407
PAK,Pakistan,MYS,Malaysia,4,2016,5311,7709
PAK,Pakistan,QAT,Qatar,4,2016,4464,7354
PAK,Pakistan,BHR,Bahrain,4,2016,3647,7035
PAK,Pakistan,ITA,Italy,4,2016,2084,5727
PAK,Pakistan,ESP,Spain,4,2016,0,5592
PAK,Pakistan,DEU,Germany,4,2016,0,5537
PAK,Pakistan,THA,Thailand,4,2016,3498,4900
PAK,Pakistan,IRN,Iran,4,2016,1027,4396
PAK,Pakistan,AUS,Australia,4,2016,0,4084
PAK,Pakistan,IRQ,Iraq,4,2016,0,3483
PAK,Pakistan,TUR,Turkey,4,2016,1391,3448
PAK,Pakistan,LKA,Sri Lanka,4,2016,2627,2793
PAK,Pakistan,EGY,Egypt,4,2016,0,2782
PAK,Pakistan,IND,India,4,2016,2174,2586
PAK,Pakistan,ZAF,South Africa,4,2016,0,2534
PAK,Pakistan,DNK,Denmark,4,2016,1399,2226
PAK,Pakistan,HKG,Hong Kong (SAR),4,2016,0,2203
PAK,Pakistan,NOR,Norway,4,2016,1241,2078
PAK,Pakistan,JOR,Jordan,4,2016,0,1774
PAK,Pakistan,FRA,France,4,2016,1164,1682
PAK,Pakistan,BGD,Bangladesh,4,2016,1185,1501
PAK,Pakistan,SGP,Singapore,4,2016,0,1468
PAK,Pakistan,NLD,Netherlands,4,2016,0,1328
PAK,Pakistan,JPN,Japan,4,2016,334,1319
PAK,Pakistan,AFG,Afghanistan,4,2016,1292,1314
PAK,Pakistan,KOR,Korea (South),4,2016,0,1017
PAK,Pakistan,RUS,Russia,4,2016,0,931
PAK,Pakistan,LBN,Lebanon,4,2016,0,894
PAK,Pakistan,GRC,Greece,4,2016,0,891
PAK,Pakistan,BEL,Belgium,4,2016,0,823
PAK,Pakistan,IDN,Indonesia,4,2016,0,729
PAK,Pakistan,SWE,Sweden,4,2016,0,663
PAK,Pakistan,SDN,Sudan,4,2016,0,652
PAK,Pakistan,IRL,Ireland,4,2016,0,583
PAK,Pakistan,UKR,Ukraine,4,2016,0,518
PAK,Pakistan,BIH,Bosnia-Herzegovina,4,2016,0,503
PAK,Pakistan,GEO,Georgia,4,2016,0,503
PAK,Pakistan,PHL,Philippines,4,2016,0,481
PAK,Pakistan,CHE,Switzerland,4,2016,0,478
PAK,Pakistan,ARM,Armenia,4,2016,0,429
PAK,Pakistan,KEN,Kenya,4,2016,0,428
PAK,Pakistan,UGA,Uganda,4,2016,0,389
PAK,Pakistan,AZE,Azerbaijan,4,2016,13,294
PAK,Pakistan,TZA,Tanzania,4,2016,0,287
PAK,Pakistan,BGR,Bulgaria,4,2016,0,267
PAK,Pakistan,SRB,Serbia,4,2016,0,243
PAK,Pakistan,NGA,Nigeria,4,2016,0,240
PAK,Pakistan,AUT,Austria,4,2016,0,233
PAK,Pakistan,MDV,Maldives,4,2016,0,220
PAK,Pakistan,NPL,Nepal,4,2016,0,218
PAK,Pakistan,HRV,Croatia,4,2016,0,211
PAK,Pakistan,CYP,Cyprus,4,2016,0,187
PAK,Pakistan,BRA,Brazil,4,2016,0,178
PAK,Pakistan,MOZ,Mozambique,4,2016,0,173
PAK,Pakistan,VNM,Viet Nam,4,2016,0,165
PAK,Pakistan,PRT,Portugal,4,2016,0,154
PAK,Pakistan,MUS,Mauritius,4,2016,0,150
PAK,Pakistan,CZE,Czech Republic,4,2016,0,131
PAK,Pakistan,NZL,New Zealand,4,2016,0,128
PAK,Pakistan,DZA,Algeria,4,2016,0,126
PAK,Pakistan,TJK,Tajikistan,4,2016,0,116
PAK,Pakistan,ETH,Ethiopia,4,2016,0,108
PAK,Pakistan,TUN,Tunisia,4,2016,0,101
PAK,Pakistan,HUN,Hungary,4,2016,0,101
PAK,Pakistan,SSD,South Sudan,4,2016,0,87
PAK,Pakistan,POL,Poland,4,2016,0,75
PAK,Pakistan,BWA,Botswana,4,2016,0,69
PAK,Pakistan,FIN,Finland,4,2016,0,61
PAK,Pakistan,ZMB,Zambia,4,2016,0,59
PAK,Pakistan,MAR,Morocco,4,2016,0,58
PAK,Pakistan,KAZ,Kazakhstan,4,2016,0,58
PAK,Pakistan,KHM,Cambodia,4,2016,0,56
PAK,Pakistan,GHA,Ghana,4,2016,0,55
PAK,Pakistan,ZWE,Zimbabwe,4,2016,0,51
PAK,Pakistan,ROU,Romania,4,2016,0,48
PAK,Pakistan,MMR,Myanmar,4,2016,0,47
PAK,Pakistan,SOM,Somalia,4,2016,0,47
PAK,Pakistan,COD,Congo (Kinshasa),4,2016,0,47
PAK,Pakistan,SYC,Seychelles,4,2016,0,45
PAK,Pakistan,KGZ,Kyrgyzstan,4,2016,0,44
PAK,Pakistan,TWN,Taiwan,4,2016,0,39
PAK,Pakistan,DJI,Djibouti,4,2016,0,37
PAK,Pakistan,SEN,Senegal,4,2016,0,29
PAK,Pakistan,MWI,Malawi,4,2016,0,29
PAK,Pakistan,TKM,Turkmenistan,4,2016,0,29
PAK,Pakistan,AGO,Angola,4,2016,0,27
PAK,Pakistan,CHL,Chile,4,2016,0,26
PAK,Pakistan,MDG,Madagascar,4,2016,0,26
PAK,Pakistan,CIV,Cote D'Ivoire,4,2016,0,23
PAK,Pakistan,BLR,Belarus,4,2016,0,23
PAK,Pakistan,LBY,Libya,4,2016,0,21
PAK,Pakistan,LSO,Lesotho,4,2016,0,21
PAK,Pakistan,SLE,Sierra Leone,4,2016,0,20
PAK,Pakistan,MLT,Malta,4,2016,0,20
PAK,Pakistan,MEX,Mexico,4,2016,0,20
PAK,Pakistan,COG,Congo (Brazzaville),4,2016,0,19
PAK,Pakistan,LBR,Liberia,4,2016,0,18
PAK,Pakistan,IMN,Isle of Man,4,2016,0,18
PAK,Pakistan,ARG,Argentina,4,2016,0,17
PAK,Pakistan,SWZ,Swaziland,4,2016,0,16
PAK,Pakistan,TGO,Togo,4,2016,0,15
PAK,Pakistan,MRT,Mauritania,4,2016,0,14
PAK,Pakistan,RWA,Rwanda,4,2016,0,12
PAK,Pakistan,BEN,Benin,4,2016,0,11
PAK,Pakistan,LAO,Laos,4,2016,0,10
PAK,Pakistan,CMR,Cameroon,4,2016,0,8
PAK,Pakistan,MNG,Mongolia,4,2016,0,8
PAK,Pakistan,BRN,Brunei Darussalam,4,2016,0,8
PAK,Pakistan,MNE,Montenegro,4,2016,0,7
PAK,Pakistan,EST,Estonia,4,2016,0,7
PAK,Pakistan,MLI,Mali,4,2016,0,7
PAK,Pakistan,LTU,Lithuania,4,2016,0,6
PAK,Pakistan,DOM,Dominican Rep,4,2016,0,6
PAK,Pakistan,SVK,Slovakia,4,2016,0,6
PAK,Pakistan,MKD,Macedonia,4,2016,0,5
PAK,Pakistan,URY,Uruguay,4,2016,0,5
PAK,Pakistan,LUX,Luxembourg,4,2016,0,5
PAK,Pakistan,CUW,Curacao,4,2016,0,4
PAK,Pakistan,COL,Colombia,4,2016,0,3
PAK,Pakistan,GMB,Gambia,4,2016,0,3
PAK,Pakistan,PER,Peru,4,2016,0,2
PAK,Pakistan,REU,Reunion,4,2016,0,2
PAK,Pakistan,BFA,Burkina Faso,4,2016,0,2
PAK,Pakistan,SYR,Syria,4,2016,0,2
PAK,Pakistan,CAF,Central African Rep,4,2016,0,2
PAK,Pakistan,ALB,Albania,4,2016,0,2
PAK,Pakistan,HND,Honduras,4,2016,0,2
PAK,Pakistan,ISL,Iceland,4,2016,0,2
PAK,Pakistan,ISR,Israel,4,2016,0,1
PAK,Pakistan,SUR,Suriname,4,2016,0,1
PAK,Pakistan,FJI,Fiji,4,2016,0,1
PAK,Pakistan,GAB,Gabon,4,2016,0,1
PAK,Pakistan,NER,Niger,4,2016,0,1
PAK,Pakistan,NAM,Namibia,4,2016,0,1
PAK,Pakistan,SAU,Saudi Arabia,5,2016,114306,193356
PAK,Pakistan,ARE,United Arab Emirates,5,2016,138390,142678
PAK,Pakistan,GBR,United Kingdom,5,2016,26929,49899
PAK,Pakistan,USA,United States,5,2016,1730,26438
PAK,Pakistan,OMN,Oman,5,2016,19648,23850
PAK,Pakistan,CHN,China,5,2016,5885,12373
PAK,Pakistan,MYS,Malaysia,5,2016,8721,11330
PAK,Pakistan,CAN,Canada,5,2016,4539,9185
PAK,Pakistan,KWT,Kuwait,5,2016,4007,8468
PAK,Pakistan,BHR,Bahrain,5,2016,4306,7417
PAK,Pakistan,QAT,Qatar,5,2016,4507,7148
PAK,Pakistan,ITA,Italy,5,2016,2028,6327
PAK,Pakistan,THA,Thailand,5,2016,3652,5774
PAK,Pakistan,ESP,Spain,5,2016,0,4931
PAK,Pakistan,IRN,Iran,5,2016,1228,4399
PAK,Pakistan,TUR,Turkey,5,2016,1726,4019
PAK,Pakistan,IRQ,Iraq,5,2016,0,3966
PAK,Pakistan,DEU,Germany,5,2016,0,3884
PAK,Pakistan,AUS,Australia,5,2016,0,3529
PAK,Pakistan,LKA,Sri Lanka,5,2016,2365,2716
PAK,Pakistan,IND,India,5,2016,2264,2556
PAK,Pakistan,ZAF,South Africa,5,2016,0,2517
PAK,Pakistan,EGY,Egypt,5,2016,0,2516
PAK,Pakistan,FRA,France,5,2016,1289,1986
PAK,Pakistan,SGP,Singapore,5,2016,0,1869
PAK,Pakistan,HKG,Hong Kong (SAR),5,2016,0,1693
PAK,Pakistan,DNK,Denmark,5,2016,1038,1670
PAK,Pakistan,AFG,Afghanistan,5,2016,1404,1531
PAK,Pakistan,NOR,Norway,5,2016,1019,1479
PAK,Pakistan,JOR,Jordan,5,2016,0,1397
PAK,Pakistan,JPN,Japan,5,2016,517,1349
PAK,Pakistan,NLD,Netherlands,5,2016,0,1213
PAK,Pakistan,BGD,Bangladesh,5,2016,960,1205
PAK,Pakistan,KOR,Korea (South),5,2016,0,1055
PAK,Pakistan,GRC,Greece,5,2016,0,935
PAK,Pakistan,TJK,Tajikistan,5,2016,756,787
PAK,Pakistan,RUS,Russia,5,2016,0,772
PAK,Pakistan,CHE,Switzerland,5,2016,0,756
PAK,Pakistan,SWE,Sweden,5,2016,0,685
PAK,Pakistan,BEL,Belgium,5,2016,0,623
PAK,Pakistan,PHL,Philippines,5,2016,0,530
PAK,Pakistan,UKR,Ukraine,5,2016,0,517
PAK,Pakistan,IDN,Indonesia,5,2016,0,495
PAK,Pakistan,KEN,Kenya,5,2016,0,480
PAK,Pakistan,GEO,Georgia,5,2016,0,418
PAK,Pakistan,AZE,Azerbaijan,5,2016,30,398
PAK,Pakistan,LBN,Lebanon,5,2016,0,383
PAK,Pakistan,UGA,Uganda,5,2016,0,353
PAK,Pakistan,ARM,Armenia,5,2016,0,334
PAK,Pakistan,TZA,Tanzania,5,2016,0,332
PAK,Pakistan,IRL,Ireland,5,2016,0,310
PAK,Pakistan,CZE,Czech Republic,5,2016,0,302
PAK,Pakistan,NGA,Nigeria,5,2016,0,270
PAK,Pakistan,AUT,Austria,5,2016,0,260
PAK,Pakistan,BRA,Brazil,5,2016,0,241
PAK,Pakistan,SDN,Sudan,5,2016,0,208
PAK,Pakistan,MDV,Maldives,5,2016,0,201
PAK,Pakistan,NPL,Nepal,5,2016,0,201
PAK,Pakistan,MUS,Mauritius,5,2016,0,201
PAK,Pakistan,NZL,New Zealand,5,2016,0,183
PAK,Pakistan,BIH,Bosnia-Herzegovina,5,2016,0,183
PAK,Pakistan,CYP,Cyprus,5,2016,0,177
PAK,Pakistan,PRT,Portugal,5,2016,0,173
PAK,Pakistan,BGR,Bulgaria,5,2016,0,169
PAK,Pakistan,MOZ,Mozambique,5,2016,0,164
PAK,Pakistan,SRB,Serbia,5,2016,0,160
PAK,Pakistan,VNM,Viet Nam,5,2016,0,160
PAK,Pakistan,KAZ,Kazakhstan,5,2016,0,146
PAK,Pakistan,MAR,Morocco,5,2016,0,144
PAK,Pakistan,HUN,Hungary,5,2016,0,135
PAK,Pakistan,SSD,South Sudan,5,2016,0,116
PAK,Pakistan,COD,Congo (Kinshasa),5,2016,0,108
PAK,Pakistan,POL,Poland,5,2016,0,105
PAK,Pakistan,DZA,Algeria,5,2016,0,94
PAK,Pakistan,ETH,Ethiopia,5,2016,0,88
PAK,Pakistan,MWI,Malawi,5,2016,0,79
PAK,Pakistan,TUN,Tunisia,5,2016,0,78
PAK,Pakistan,ROU,Romania,5,2016,0,75
PAK,Pakistan,BWA,Botswana,5,2016,0,69
PAK,Pakistan,MMR,Myanmar,5,2016,0,64
PAK,Pakistan,FIN,Finland,5,2016,0,57
PAK,Pakistan,ZWE,Zimbabwe,5,2016,0,54
PAK,Pakistan,MDG,Madagascar,5,2016,0,50
PAK,Pakistan,ERI,Eritrea,5,2016,0,49
PAK,Pakistan,ZMB,Zambia,5,2016,0,48
PAK,Pakistan,SYC,Seychelles,5,2016,0,44
PAK,Pakistan,DJI,Djibouti,5,2016,0,43
PAK,Pakistan,SOM,Somalia,5,2016,0,41
PAK,Pakistan,BLR,Belarus,5,2016,0,37
PAK,Pakistan,TWN,Taiwan,5,2016,0,37
PAK,Pakistan,GHA,Ghana,5,2016,0,36
PAK,Pakistan,KHM,Cambodia,5,2016,0,35
PAK,Pakistan,MEX,Mexico,5,2016,0,33
PAK,Pakistan,SEN,Senegal,5,2016,0,33
PAK,Pakistan,LBY,Libya,5,2016,0,32
PAK,Pakistan,AGO,Angola,5,2016,0,32
PAK,Pakistan,SLE,Sierra Leone,5,2016,0,31
PAK,Pakistan,CHL,Chile,5,2016,0,29
PAK,Pakistan,MLI,Mali,5,2016,0,24
PAK,Pakistan,CIV,Cote D'Ivoire,5,2016,0,21
PAK,Pakistan,BEN,Benin,5,2016,0,21
PAK,Pakistan,HRV,Croatia,5,2016,0,21
PAK,Pakistan,LBR,Liberia,5,2016,0,21
PAK,Pakistan,SWZ,Swaziland,5,2016,0,17
PAK,Pakistan,COG,Congo (Brazzaville),5,2016,0,16
PAK,Pakistan,RWA,Rwanda,5,2016,0,15
PAK,Pakistan,MRT,Mauritania,5,2016,0,13
PAK,Pakistan,LTU,Lithuania,5,2016,0,12
PAK,Pakistan,MAC,Macao (SAR),5,2016,0,11
PAK,Pakistan,MLT,Malta,5,2016,0,11
PAK,Pakistan,CMR,Cameroon,5,2016,0,11
PAK,Pakistan,URY,Uruguay,5,2016,0,10
PAK,Pakistan,TKM,Turkmenistan,5,2016,0,10
PAK,Pakistan,GIN,Guinea,5,2016,0,8
PAK,Pakistan,LSO,Lesotho,5,2016,0,7
PAK,Pakistan,COL,Colombia,5,2016,0,6
PAK,Pakistan,ARG,Argentina,5,2016,0,6
PAK,Pakistan,PER,Peru,5,2016,0,6
PAK,Pakistan,DOM,Dominican Rep,5,2016,0,4
PAK,Pakistan,COM,Comoros,5,2016,0,3
PAK,Pakistan,BLZ,Belize,5,2016,0,3
PAK,Pakistan,GAB,Gabon,5,2016,0,3
PAK,Pakistan,TCD,Chad,5,2016,0,3
PAK,Pakistan,NAM,Namibia,5,2016,0,3
PAK,Pakistan,LAO,Laos,5,2016,0,3
PAK,Pakistan,LUX,Luxembourg,5,2016,0,3
PAK,Pakistan,TGO,Togo,5,2016,0,2
PAK,Pakistan,PAN,Panama,5,2016,0,2
PAK,Pakistan,SYR,Syria,5,2016,0,2
PAK,Pakistan,SVN,Slovenia,5,2016,0,2
PAK,Pakistan,EST,Estonia,5,2016,0,2
PAK,Pakistan,HTI,Haiti,5,2016,0,1
PAK,Pakistan,ECU,Ecuador,5,2016,0,1
PAK,Pakistan,NER,Niger,5,2016,0,1
PAK,Pakistan,ALB,Albania,5,2016,0,1
PAK,Pakistan,BDI,Burundi,5,2016,0,1
PAK,Pakistan,BMU,Bermuda,5,2016,0,1
PAK,Pakistan,JAM,Jamaica,5,2016,0,1
PAK,Pakistan,PRY,Paraguay,5,2016,0,1
PAK,Pakistan,SXM,St Maarten (Dutch Part),5,2016,0,1
PAK,Pakistan,MDA,Moldova,5,2016,0,1
PAK,Pakistan,LVA,Latvia,5,2016,0,1
PAK,Pakistan,FJI,Fiji,5,2016,0,1
PAK,Pakistan,SAU,Saudi Arabia,6,2016,108816,195416
PAK,Pakistan,ARE,United Arab Emirates,6,2016,114169,117529
PAK,Pakistan,GBR,United Kingdom,6,2016,24105,36964
PAK,Pakistan,USA,United States,6,2016,1850,23242
PAK,Pakistan,OMN,Oman,6,2016,17723,21265
PAK,Pakistan,CHN,China,6,2016,5926,10715
PAK,Pakistan,MYS,Malaysia,6,2016,8078,9604
PAK,Pakistan,CAN,Canada,6,2016,3917,7411
PAK,Pakistan,QAT,Qatar,6,2016,4613,6828
PAK,Pakistan,KWT,Kuwait,6,2016,3340,6406
PAK,Pakistan,ITA,Italy,6,2016,1886,6257
PAK,Pakistan,BHR,Bahrain,6,2016,3580,6017
PAK,Pakistan,TUR,Turkey,6,2016,2561,4344
PAK,Pakistan,ESP,Spain,6,2016,0,3853
PAK,Pakistan,IRN,Iran,6,2016,1238,3779
PAK,Pakistan,AUS,Australia,6,2016,0,3298
PAK,Pakistan,DEU,Germany,6,2016,0,3217
PAK,Pakistan,THA,Thailand,6,2016,1904,3054
PAK,Pakistan,IRQ,Iraq,6,2016,0,2822
PAK,Pakistan,IND,India,6,2016,2173,2386
PAK,Pakistan,EGY,Egypt,6,2016,0,2157
PAK,Pakistan,LKA,Sri Lanka,6,2016,1688,1897
PAK,Pakistan,ZAF,South Africa,6,2016,0,1884
PAK,Pakistan,FRA,France,6,2016,1005,1711
PAK,Pakistan,NOR,Norway,6,2016,1247,1681
PAK,Pakistan,DNK,Denmark,6,2016,1091,1600
PAK,Pakistan,AFG,Afghanistan,6,2016,1401,1427
PAK,Pakistan,SGP,Singapore,6,2016,0,1369
PAK,Pakistan,HKG,Hong Kong (SAR),6,2016,0,1347
PAK,Pakistan,JOR,Jordan,6,2016,0,1339
PAK,Pakistan,JPN,Japan,6,2016,401,1114
PAK,Pakistan,NLD,Netherlands,6,2016,0,1042
PAK,Pakistan,KOR,Korea (South),6,2016,0,843
PAK,Pakistan,BEL,Belgium,6,2016,0,743
PAK,Pakistan,TJK,Tajikistan,6,2016,727,731
PAK,Pakistan,IDN,Indonesia,6,2016,0,674
